X,Y,OBJECTID,TRACKING,NAME,TRACKINGNUMBER,PROJECTNAME,OVERALLSTATUSCATEGORY,APPROVALDATE,PROGRAM,SURFACE_INFILTRATION_BASIN,SUBSURFACE_INFILTRATION_BASIN,SURFACE_DETENTION_BASIN,SUBSURFACE_DETENTION_BASIN,BIOINFILTRATION,BIORETENTION,CISTERN,GREEN_ROOF,POROUS_PAVEMENT,WQ_TREATMENT_DEVICE
-75.214062834802462,40.071991268157674,358,2010-PUTN-1375-01,Putnam Residence,2010-PUTN-1375-01,Putnam Residence,Verified,2010-11-17T00:00:00.000Z,Regulation,0,0,0,0,1,0,0,0,1,0
-75.057812916492225,40.040278062351192,359,2010-PROP-1376-01,Porposed Wawa - Roosevelt Blvd.,2010-PROP-1376-01,Proposed Wawa- Roosevelt Blvd.,Verified,2011-03-01T16:08:17.000Z,Regulation,0,2,0,0,2,1,0,0,0,0
-75.240599719725026,39.994092269688721,360,2010-GEST-1346-01,Gest Lawn Residence Hall,2010-GEST-1346-01,Gest Lawn Residence Hall,Verified,2011-02-23T16:56:04.000Z,Regulation,0,1,0,2,0,0,0,0,0,0
-75.124015000269495,40.048743384236374,361,2010-STUR-1374-01,Sturgis Playground,2010-STUR-1374-01,Sturgis Playground,Verified,2011-09-30T09:12:01.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.068705532059028,39.990658430456911,362,2010-ORTH-1279-01,Orthodox Street,2010-ORTH-1279-01,Orthodox Street,Verified,2010-10-14T16:38:07.000Z,Regulation,0,0,0,0,0,2,0,0,0,1
-75.008374280020689,40.126856220646545,363,2010-CRAN-1398-01,Cranaleith Spiritual Center,2010-CRAN-1398-01,Cranaleith Spiritual Center,Complete,2011-04-05T00:00:00.000Z,Regulation,0,0,0,0,5,0,0,0,0,0
-75.153986021465784,39.983627788421614,364,2010-ARCH-1393-01,Architectural Building-Temple University,2010-ARCH-1393-01,Architectural Building - Temple University,Verified,2011-08-02T12:24:08.000Z,Regulation,0,0,0,0,0,0,0,1,0,0
-75.195682717476032,39.951110643823455,365,2010-WIST-1397-01,Wistar Institute - New Research Tower,2010-WIST-1397-01,Wistar Institute - New Research Tower,Verified,2011-08-16T09:14:16.000Z,Regulation,0,0,0,1,0,0,0,2,0,0
-75.002610061077533,40.082759710272576,366,2010-AGUS-1406-01,Agusta - Hangar Addition,2010-AGUS-1406-01,Agusta - Hangar Addition,Complete,2011-11-21T09:25:01.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-74.962981626284929,40.083184496821637,367,2010-FMIL-1394-01,Walmart-Franklin Mills Mall,2010-FMIL-1394-01,Walmart - Franklin Mills Mall,Verified,2013-04-11T16:03:25.000Z,Regulation,0,0,0,1,0,31,0,0,0,0
-75.188099237414463,39.955171100803632,368,2010-DREX-1399-01,Drexel University Lebow College of Business,2010-DREX-1399-01,Drexel University Lebow College of Business,Verified,2011-09-09T10:08:06.000Z,Regulation,0,0,0,3,0,0,0,1,0,0
-75.02095084455361,40.099076643814826,369,2010-AMER-1415-01,American Heritage Federal Credit Union,2010-AMER-1415-01,American Heritage Federal Credit Union,Verified,2011-03-25T14:00:48.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.183099530288501,39.949407296519567,370,2010-SCHU-1416-01,Schuylkill River Park Trail Phase III-B,2010-SCHU-1416-01,Schuylkill River Park Trail Phase III-B,Verified,2010-12-30T10:56:38.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.191993816455437,40.023081105010149,371,2010-DECC-1405-01,DEC Center at Philadelphia University,2010-DECC-1405-01,DEC Center at Philadelphia University,Verified,2011-07-22T13:41:45.000Z,Regulation,0,0,0,0,0,1,0,1,3,0
-74.996890580962571,40.111603595593671,372,2010-2180-1419-01,2180 Hornig Road,2010-2180-1419-01,2180 Hornig Road,Verified,2011-02-02T12:43:07.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.151101277558027,39.928032277195911,373,2010-DICK-1410-01,Dickinson Square Park,2010-DICK-1410-01,Dickinson Square Park,Verified,2012-02-09T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,2,0
-75.161821605115406,40.002612636379659,374,2010-1940-1435-01,1940 Allegheny Ave,2010-1940-1435-01,1940 Allegheny Ave,Verified,2012-07-10T16:15:42.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.13305407534564,39.9699182920168,375,2010-CREA-1427-01,Crease Townhomes,2010-CREA-1427-01,Crease Townhomes,Verified,2012-06-18T16:34:02.000Z,Regulation,0,0,0,0,0,0,0,14,15,0
-75.211233776213334,39.93179119041914,376,2010-SCHU-1287-01,Schuylkill River Trails at Bartrams Gardens,2010-SCHU-1287-01,Schuylkill River Trails at Bartrams Garden,Verified,2011-07-21T17:19:21.000Z,Regulation,0,0,0,0,0,0,0,0,4,0
-75.219815928177937,40.023281364974778,377,2010-FAIR-1438-01,Fairmount Park Bikeway Enhancements - Shawmont to,2010-FAIR-1438-01,Fairmount Park Bikeway Enhancements - Shawmont to Montco Line,Verified,2011-04-04T09:53:31.000Z,Regulation,1,0,0,0,0,0,0,0,0,0
-75.231367048947334,39.965395003559443,378,2010-5526-1348-01,5526-48 Vine Street,2010-5526-1348-01,5526-48 Vine Street,Verified,2011-11-22T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,2,0
-75.239489254350985,39.896650532915132,379,2010-VERI-1446-01,Verizon Work Center,2010-VERI-1446-01,Verizon Work Center,Verified,2013-10-09T13:15:29.000Z,Regulation,0,0,3,0,0,0,0,0,0,0
-75.095283450860776,40.019879052632859,380,2010-NORT-1449-01,Northwood Academy Charter School,2010-NORT-1449-01,Northwood Academy Charter School,Verified,2011-05-13T00:00:00.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.182150356624163,39.946008903618129,381,2010-EARL-1460-01,Early Childhood Center,2010-EARL-1460-01,Early Childhood Center,Verified,2011-07-22T09:34:36.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.182727921209661,40.056843594015746,382,2010-PLEA-1444-01,Pleasant Playground,2010-PLEA-1444-01,Pleasant Playground,Verified,2012-01-30T16:54:29.000Z,Regulation,0,0,0,1,0,0,0,1,0,0
-75.169334824223455,39.904577500757036,383,2010-PHIL-1469-01,Philly Live - Phase C,2010-PHIL-1469-01,Philly Live - Phase C,Verified,2011-04-20T00:00:00.000Z,Regulation,0,0,1,1,0,1,0,0,0,0
-75.16481941948166,39.952610492993564,384,2010-DILW-1442-01,Dilworth Plaza Renovation,2010-DILW-1442-01,Dilworth Plaza Renovation,Complete,2011-11-14T15:44:10.000Z,Regulation,0,0,0,3,0,0,0,0,0,0
-75.150967744169591,39.983248082632066,385,2010-NORR-1475-01,Norris Apartments - Design Phase,2010-NORR-1475-01,Norris Apartments - Design Phase,Verified,2011-03-25T08:44:57.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.167454999168299,39.959012381405373,386,2010-4FRA-1464-01,4 Franklintown Boulevard,2010-4FRA-1464-01,4 Franklintown Boulevard,Verified,2013-04-25T11:09:48.000Z,Regulation,0,0,0,3,0,0,0,1,0,0
-75.179686321923853,39.986417958014506,387,2010-AGIL-1461-01,AGILE Properties - Proposed Shopping Center,2010-AGIL-1461-01,AJILE Properties - Proposed Shopping Center,Verified,2011-06-17T16:48:11.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.190044326464943,39.951540537137198,388,2010-UNIV-1385-01,University of Pennsylvania - Shoemaker Green,2010-UNIV-1385-01,University of Pennsylvania - Shoemaker Green,Verified,2011-07-27T11:07:36.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.217050677545686,39.980562471043726,389,2011-FAIR-1482-01,Fairmount Park - Concourse Lake,2011-FAIR-1482-01,Fairmount Park - Concourse Lake,Verified,2011-04-08T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.166096345712575,40.044372612054104,390,2011-PROP-1483-01,Proposed Social Security Building & Parking Lot,2011-PROP-1483-01,Proposed Social Security Building & Parking Lot,Verified,2011-09-09T14:47:53.000Z,Regulation,1,0,0,0,0,0,0,0,3,0
-75.099654620762351,40.019176159976084,391,2011-CANC-1485-01,Cancer Treatment Center - ICU Expansion,2011-CANC-1485-01,Cancer Treatment Center - ICU Expansion,Verified,2011-07-11T12:24:18.000Z,Regulation,0,0,0,0,0,0,0,1,0,0
-75.044020928239959,40.087951289981575,392,2011-WAWA-1480-01,WaWa Food Market,2011-WAWA-1480-01,Wawa Food Market,Verified,2012-03-08T15:07:28.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.202129749684417,40.062642497100498,393,2011-SEYL-1495-01,SEYLER Residence,2011-SEYL-1495-01,SEYLER Residence,Verified,2011-06-14T15:13:12.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.199818512039585,39.952621283449851,394,2011-LOCU-1503-01,Locust Walk 3800 & 3900 Block Pavement Replacement,2011-LOCU-1503-01,Locust Walk 3800 & 3900 Block Pavement Replacement Project,Verified,2011-05-02T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.162261753056683,39.954176850205002,395,2011-CONV-1491-01,Convention Center Parking Facility,2011-CONV-1491-01,Convention Center Parking Facility,Verified,2011-06-23T13:34:03.000Z,Regulation,0,0,0,1,0,0,0,1,0,0
-75.17680697948235,40.009413527625107,396,2011-BAKE-1497-01,Bakers Square,2011-BAKE-1497-01,Bakers Square,Complete,2011-10-20T12:01:41.000Z,Regulation,0,0,0,3,0,10,0,0,0,0
-75.159472024282962,39.935566786749632,397,2011-STMA-1508-01,St. Marons Senior Housing,2011-STMA-1508-01,St. Marons Senior Housing,Verified,2012-01-26T17:03:46.000Z,Regulation,0,1,0,1,0,0,0,1,1,0
-75.217644737071126,39.959810309189535,398,2011-KARA-1505-01,Karabot Pediatric Center,2011-KARA-1505-01,Karabots Pediatric Center,Verified,2011-09-01T09:54:50.000Z,Regulation,0,1,0,0,0,0,0,0,4,0
-75.225232705912148,40.041730387170716,399,2011-INTE-1524-01,"Intercommunity Action, Inc. - 6763 Ridge Avenue",2011-INTE-1524-01,"Intercommunity Action, Inc. - 6763 Ridge Avenue Senior Housing Project",Verified,2012-08-31T13:16:39.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.171483233540314,39.955158971233487,400,2011-1900-1519-01,1900 Arch Street,2011-1900-1519-01,1900 Arch Street,Construction,2012-05-23T17:47:58.000Z,Regulation,0,0,0,1,0,0,1,1,0,0
-75.197329758102171,39.971884850728756,401,2011-HAMI-1518-01,Hamilton Family Childrens Zoo,2011-HAMI-1518-01,Hamilton Family Childrens Zoo,Verified,2011-11-17T13:57:20.000Z,Regulation,0,2,0,0,0,0,2,2,0,0
-75.21162653874201,40.069981264744762,402,2011-8440-1530-01,8440 Saint Martins Lane,2011-8440-1530-01,8440 Saint Martins Lane,Verified,2011-09-09T10:09:38.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.237865622746526,40.074692155697818,403,2011-RONN-1538-01,Ronnie Circle Addition,2011-RONN-1538-01,Ronnie Circle Addition,Verified,2011-09-07T16:56:28.000Z,Regulation,0,1,0,0,0,0,0,0,2,0
-75.004940616312226,40.036174426650476,404,2011-POLI-1539-01,Police SWAT/BDU/K9 Building,2011-POLI-1539-01,Police SWAT/BDU/K9 Building,Complete,2012-01-30T17:01:35.000Z,Regulation,6,1,0,0,0,0,0,0,0,0
-75.161708834570092,39.96735391796674,405,2011-FAIR-1488-01,Fairmount Gardens,2011-FAIR-1488-01,Fairmount Gardens,Verified,2012-09-19T12:14:41.000Z,Regulation,0,0,0,1,0,0,0,1,0,0
-75.151739458537364,39.980253622584819,406,2011-MONT-1516-01," Montgomery Parking Garage, Temple University",2011-MONT-1516-01,"Montgomery Parking Garage, Temple University",Verified,2012-01-17T12:58:12.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.199747107534662,40.038453176070604,407,2011-LAND-1552-01,Landfall House,2011-LAND-1552-01,Landfall House,Verified,2011-06-27T00:00:00.000Z,Regulation,0,0,0,0,4,0,0,0,1,0
-75.198354496750483,40.019312571937625,408,2011-4119-1554-01,4119 Apalogen Road,2011-4119-1554-01,4119 Apalogen Road,Verified,2011-08-11T10:51:53.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.170775381178416,39.960969409085422,409,2010-GRAN-1432-01,Granary ReDevelopment,2010-GRAN-1432-01,Granary Redevelopment,Verified,2012-02-21T12:51:09.000Z,Regulation,0,0,0,3,0,0,0,1,0,0
-75.207745024299641,39.957431361877873,410,2011-4240-1543-01,4240-52 Market Street,2011-4240-1543-01,4240-52 Market Street,Verified,2011-08-18T09:43:34.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.122805257128334,39.978380422463566,411,2011-HAGE-1562-01,Hagert Square Town,2011-HAGE-1562-01,Hagert Square Town,Verified,2012-04-13T15:56:36.000Z,Regulation,0,1,0,0,0,0,0,0,2,0
-75.156919700488061,39.938274664840861,412,2011-CHRI-1545-01,Christian Steet TownHomes,2011-CHRI-1545-01,Christian Street Townhomes,Verified,2011-11-09T14:00:58.000Z,Regulation,0,3,0,0,0,0,0,1,1,0
-75.240152668084448,39.881165217699341,413,2011-BAGG-1511-01,Baggage Claim - PHL Terminal F,2011-BAGG-1511-01,Baggage Claim - PHL Terminal F,Verified,2011-11-03T09:30:02.000Z,Regulation,0,0,0,0,1,1,0,0,1,0
-75.236435399020252,40.034660094498065,414,2011-UMBR-1522-01,Umbria Village,2011-UMBR-1522-01,Station at Manayunk,Verified,2012-06-13T14:40:14.000Z,Regulation,0,0,0,0,0,4,0,0,0,2
-75.092861227465832,40.035398574866043,415,2011-SAMU-1569-01,Samuel Fels High School Site Improvements,2011-SAMU-1569-01,Samuel Fels High School Site Improvements,Verified,2011-10-17T08:45:09.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.159931054986046,39.953718504796697,416,2011-HOME-1571-01,Home2 Suites by Hilton,2011-HOME-1571-01,Home2 Suites by Hilton,Verified,2011-10-06T15:39:11.000Z,Regulation,0,0,0,1,0,1,0,1,0,0
-75.225115924555894,40.031285060279941,417,2011-THEC-1583-01,The Cliffs Townhouses,2011-THEC-1583-01,The Cliffs Townhouses,Verified,2012-03-23T14:35:41.000Z,Regulation,0,0,0,0,0,2,0,1,2,0
-75.181828877668167,39.945109926857988,418,2011-TOLL-1586-01,Toll Residential Development,2011-TOLL-1586-01,Toll Residential Development,Verified,2012-05-24T09:50:23.000Z,Regulation,0,1,0,0,0,0,0,1,0,0
-75.094252937875012,40.016784478671156,419,2011-THEB-1594-01,The Bridge,2011-THEB-1594-01,The Bridge,Verified,2012-08-07T15:55:25.000Z,Regulation,0,2,0,4,0,2,0,0,0,0
-75.224118365792165,39.982529921920118,420,2011-THEM-1582-01,The Mann Center Phase 2A Site Improvements,2011-THEM-1582-01,The Mann Center Phase 2A Site Improvements,Verified,2012-10-22T11:00:56.000Z,Regulation,0,0,0,1,3,1,0,0,0,0
-75.195983154744667,40.068297858252329,421,2011-CHFM-1602-01,Chestnut Hill Friends Meeting,2011-CHFM-1602-01,Chestnut Hill Friends Meeting,Verified,2012-08-15T15:41:47.000Z,Regulation,0,2,0,0,1,0,0,0,1,0
-75.208338552471957,40.025442664126849,422,2011-STAN-1631-01,Stanleys True Value Hardware,2011-STAN-1631-01,Stanleys True Value Hardware,Verified,2012-03-13T14:37:56.000Z,Regulation,0,2,0,0,1,0,0,0,0,0
-75.149972155153975,39.983808631477238,423,2011-DIAM-1617-01,Diamond Green Student Housing,2011-DIAM-1617-01,Diamond Green Student Housing,Verified,2011-10-21T08:50:32.000Z,Regulation,0,0,0,1,0,0,0,1,0,0
-75.13743409566743,39.968092153283195,424,2011-NEWN-1620-01,The Residences @ H3 Homeowners Association,2011-NEWN-1620-01,The Residences @ H3 Homeowners Association,Verified,2011-11-07T13:13:55.000Z,Regulation,0,1,0,0,0,0,0,1,1,0
-75.14198991207833,39.964026184034601,425,2011-822N-1632-01,822 North American Court,2011-822N-1632-01,822 North American Court,Complete,2012-12-05T16:47:31.000Z,Regulation,0,0,0,0,0,0,0,1,2,0
-75.166898646838504,40.043110549830395,426,2011-DOLL-1636-01,Dollar General,2011-DOLL-1636-01,Dollar General,Verified,2011-12-15T09:42:02.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.148818899332568,39.981468020402637,427,2011-TEMP-1622-01,Temple TOD,2011-TEMP-1622-01,Paseo Verde,Verified,2011-12-20T00:00:00.000Z,Regulation,0,2,0,0,0,0,0,4,1,0
-75.188336730423828,39.953502911276615,428,2011-DREX-1638-01,Drexel Chestnut Street Development,2011-DREX-1638-01,Drexel Chestnut Street Development,Verified,2011-12-05T15:26:34.000Z,Regulation,0,0,0,0,0,1,0,9,0,0
-75.205550836604715,39.954929632260033,429,2010-4109-1277-01,4109 Walnut St.,2010-4109-1277-01,4109 Walnut St.,Verified,2010-10-22T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-74.992002326136898,40.102711317048538,430,2011-SITE-1650-01,Site Improvements Woodhaven Brac Training Facility,2011-SITE-1650-01,Site Improvements Woodhaven BRAC Training Facility,Complete,2014-07-10T17:22:40.000Z,Regulation,0,0,0,0,0,0,1,0,2,0
-74.992742868338524,40.099177788798833,431,2011-SITE-1652-01,Site Improvements Woodhaven BRAC Access Roadway,2011-SITE-1652-01,Site Improvements Woodhaven BRAC Access Roadway,Verified,2015-02-11T12:19:38.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.170375604811781,40.039685589666163,432,2011-3343-1653-01, 334-344 East Chelten Avenue,2011-3343-1653-01,334-344 East Chelten Avenue,Verified,2011-12-13T08:52:29.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.167654842399699,39.970588000648263,433,2011-8318-1655-01,831-851 19th street,2011-8318-1655-01,831-851 19th Street,Verified,2012-06-26T14:48:10.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.097863908389257,40.006886025631175,434,2011-BOTT-1646-01,Bottom Dollar Food,2011-BOTT-1646-01,Aldi Supermarket (Former Bottom Dollar),Verified,2012-03-23T08:34:39.000Z,Regulation,0,0,0,2,0,1,0,0,0,0
-75.198290873796381,39.974550554084963,435,2011-PHIL-1596-01,Philadelphia Zoo - Zebra Garage,2011-PHIL-1596-01,Philadelphia Zoo - Zebra Garage,Verified,2012-08-10T15:40:10.000Z,Regulation,1,0,0,0,0,1,0,0,2,0
-75.186794267942076,39.975132604901994,436,2011-PROP-1662-01,Proposed Commercial Development,2011-PROP-1662-01,Shops at Brewerytown,Verified,2012-03-06T17:15:26.000Z,Regulation,1,2,0,0,0,0,0,0,0,0
-75.172491277265934,39.928462793653921,437,2011-NEWB-1672-01,NewBold,2011-NEWB-1672-01,NewBold,Complete,2013-10-01T16:20:25.000Z,Regulation,0,0,0,0,0,0,0,23,1,0
-75.017427820822817,40.124008506020097,438,2011-5085-1649-01,508-522 Byberry Rd,2011-5085-1649-01,508-522 Byberry Road,Construction,2014-06-02T14:18:34.000Z,Regulation,0,3,0,0,0,0,0,0,0,0
-75.02577361724228,40.024655697002117,439,2011-WAST-1670-01,Waste Management,2011-WAST-1670-01,Waste Management,Verified,2012-07-27T15:47:08.000Z,Regulation,0,0,1,0,0,0,0,0,0,0
-75.236579435667537,39.895045276439426,440,2011-GATE-1680-01,Gateway Marriott,2011-GATE-1680-01,Gateway Marriott,Verified,2013-10-04T17:25:57.000Z,Regulation,0,1,0,0,0,1,0,0,0,0
-75.196359944634636,39.946392414446535,441,2011-PENN-1681-01,Penn Health South Pavilion Expansion,2011-PENN-1681-01,Penn Health South Pavilion Expansion,Complete,2012-03-09T10:01:37.000Z,Regulation,0,0,0,0,0,0,0,1,0,0
-75.153305996436785,39.978709665811152,442,2011-JWSD-1674-01, JWS Development,2011-JWSD-1674-01,JWS Development,Verified,2012-07-13T11:29:24.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.155798327433928,39.957360287233527,443,2011-EAST-1687-01,Eastern Tower - Community Center,2011-EAST-1687-01,Eastern Tower - Community Center,Construction,2015-01-26T15:33:40.000Z,Regulation,0,0,0,1,0,0,0,1,1,0
-75.186048107865005,39.992001582203507,444,2011-33RD-1697-01, 33rd and Dauphin Bus Loop Improvements,2011-33RD-1697-01,33rd and Dauphin Bus Loop Improvements,Verified,2012-10-03T17:05:52.000Z,Regulation,0,0,0,0,0,1,0,1,0,0
-75.129919571452987,39.968143209376578,445,2011-I95S-1699-01,"I-95, Section GR-2",2011-I95S-1699-01,"S.R. 0095, Section GIR - Phase GR2",Verified,2012-04-30T13:14:01.000Z,Regulation,0,0,6,0,10,1,0,0,0,0
-75.038209363938165,40.059725978243456,446,2011-NEWC-1702-01,New Convent,2011-NEWC-1702-01,New Convent,Verified,2012-09-13T17:50:33.000Z,Regulation,0,1,0,1,0,0,0,0,0,0
-74.963928543276666,40.091933237187263,447,2011-SAMS-1704-01,Sams Club #6332 Fueling Station,2011-SAMS-1704-01,Sams Club #6332 Fueling Station,Verified,2013-01-24T10:09:27.000Z,Regulation,0,0,0,1,0,3,0,0,0,0
-75.16749834428478,40.055716639731685,448,2011-GREE-1706-01,Green Tree School,2011-GREE-1706-01,Green Tree School,Verified,2012-09-27T14:02:27.000Z,Regulation,1,0,0,1,0,0,0,0,1,0
-75.18425458780186,40.031505091766412,449,2011-RITT-1731-01,Rittenhouse Hill Apartments,2011-RITT-1731-01,Rittenhouse Hill Apartments,Verified,2012-07-11T15:19:50.000Z,Regulation,0,0,0,0,1,2,0,0,0,0
-75.192306180413752,39.950204313703907,450,2011-PENN-1664-01,Penn Spruce Street Park,2011-PENN-1664-01,Penn Spruce Street Park,Verified,2012-06-27T08:51:56.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.027084847041166,40.041335800577684,451,2010-FRAN-1268-01,8015-8021 Frankford Avenue,2010-FRAN-1268-01,8015-8021 Frankford Avenue,Verified,2011-07-20T11:03:54.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.152291314952663,39.982279923252491,452,2011-TEMP-1739-01,Temple University Science Education & Research,2011-TEMP-1739-01,Temple University Science Education & Research Building,Verified,2012-03-28T11:52:49.000Z,Regulation,0,1,0,1,0,2,1,0,1,0
-75.15791627641903,40.021901041811716,453,2011-NICE-1728-01,Nicetown Court II-Site 1,2011-NICE-1728-01,Nicetown Court II-Site 1,Verified,2012-06-19T16:30:22.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.15841957755255,40.022243550217183,454,2011-NICE-1729-01,Nicetown Court II-Site 2,2011-NICE-1729-01,Nicetown Court II-Site 2,Verified,2012-06-19T16:21:28.000Z,Regulation,0,0,0,1,0,0,0,0,1,0
-75.158974227886333,40.022525948544242,455,2011-NICE-1730-01,Nicetown Court II-Site 3,2011-NICE-1730-01,Nicetown Court II-Site 3,Verified,2012-06-19T16:09:30.000Z,Regulation,0,1,0,0,0,0,0,0,2,0
-74.982941900635581,40.070947618712012,456,2012-EMER-1741-01,Emergency & Outpatient Services Addition,2012-EMER-1741-01,Emergency & Outpatient Services Addition,Verified,2012-12-13T12:32:26.000Z,Regulation,2,0,0,0,0,0,0,0,0,0
-75.195039367045283,39.975020585698076,457,2011-PHIL-1696-01,Philadelphia Zoo Intermodel Tranportation Imp,2011-PHIL-1696-01,Philadelphia Zoo Intermodal Transportation Improvements,Verified,2012-12-07T10:37:12.000Z,Regulation,0,1,0,0,1,0,0,0,2,0
-75.179868661199734,39.910016613340552,458,2012-1900-1754-01,1900-1918 Geary Street,2012-1900-1754-01,1900-1918 Geary Street,Verified,2012-03-27T08:54:14.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.09951509055675,39.977866975799557,459,2012-WEST-1753-01,Westway Terminal Co.,2012-WEST-1753-01,Westway Terminal Co.,Complete,2014-01-08T16:04:42.000Z,Regulation,0,0,0,0,0,0,0,0,0,2
-75.230721761611562,39.883688242754218,460,2012-PERI-1756-01,Perimeter Gate Access - Gate 8,2012-PERI-1756-01,Perimeter Gate Access - Gate 8,Verified,2012-10-15T00:00:00.000Z,Regulation,0,2,0,0,0,0,0,0,1,0
-75.233621383381475,40.043498390238845,461,2012-GREE-1760-01,Green Woods Charter School,2012-GREE-1760-01,Green Woods Charter School,Verified,2012-11-21T11:56:40.000Z,Regulation,0,0,1,0,1,2,0,0,0,0
-75.171312558733234,39.939223580690197,462,2012-CARP-1765-01,Carpenter Square,2012-CARP-1765-01,Carpenter Square,Verified,2012-09-10T10:31:00.000Z,Regulation,0,0,0,0,0,2,0,2,1,0
-75.24019202394436,39.883530110499464,463,2012-EXPA-1769-01,Expansion of Rental Car Facilities,2012-EXPA-1769-01,Expansion of Rental Car Facilities at Philadelphia International Airport,Verified,2013-03-19T09:37:38.000Z,Regulation,0,0,0,0,0,3,0,0,1,0
-75.205934740935419,40.06415066320514,464,2012-SPRI-1779-01,Springside Chestnut Hill Academy - Landreth,2012-SPRI-1779-01,Springside Chestnut Hill Academy - Sports Complex Renovations - Landreth Field,Complete,2012-07-12T15:35:54.000Z,Regulation,0,0,0,0,0,0,0,0,2,0
